student_id,scholarship_id,feedback_type,weight,timestamp
STU_018623,SCH_000533,apply,3.0,2024-02-11T11:00:00Z
STU_018623,SCH_000400,click,2.0,2024-07-18T13:00:00Z
STU_018623,SCH_000444,reject,-1.0,2024-12-15T11:00:00Z
STU_018623,SCH_000617,reject,-1.0,2024-12-02T12:00:00Z
STU_018624,SCH_000362,click,2.0,2024-10-30T16:00:00Z
STU_018624,SCH_000048,reject,-1.0,2024-11-29T06:00:00Z
STU_018624,SCH_000714,apply,3.0,2024-06-23T01:00:00Z
STU_018624,SCH_000425,view,1.0,2024-05-28T00:00:00Z
STU_018624,SCH_000712,click,2.0,2024-08-05T12:00:00Z
STU_018625,SCH_000579,click,2.0,2024-06-20T06:00:00Z
STU_018625,SCH_000714,view,1.0,2024-11-03T02:00:00Z
STU_018625,SCH_000302,view,1.0,2024-06-29T08:00:00Z
STU_018625,SCH_000222,view,1.0,2024-06-13T22:00:00Z
STU_018625,SCH_000384,view,1.0,2024-03-15T05:00:00Z
STU_018625,SCH_000635,click,2.0,2024-07-14T20:00:00Z
STU_018625,SCH_000043,view,1.0,2024-05-13T21:00:00Z
STU_018625,SCH_000179,reject,-1.0,2024-03-08T02:00:00Z
STU_018625,SCH_000222,click,2.0,2024-12-08T22:00:00Z
STU_018625,SCH_000362,reject,-1.0,2024-06-06T14:00:00Z
STU_018625,SCH_000750,view,1.0,2024-02-29T18:00:00Z
STU_018625,SCH_000688,click,2.0,2024-03-03T11:00:00Z
STU_018625,SCH_000257,view,1.0,2024-05-01T05:00:00Z
STU_018625,SCH_000302,view,1.0,2024-04-13T20:00:00Z
STU_018626,SCH_000179,apply,3.0,2024-10-08T22:00:00Z
STU_018626,SCH_000289,click,2.0,2024-11-02T21:00:00Z
STU_018626,SCH_000290,click,2.0,2024-04-21T04:00:00Z
STU_018626,SCH_000563,reject,-1.0,2024-07-27T13:00:00Z
STU_018627,SCH_000718,reject,-1.0,2024-06-14T06:00:00Z
STU_018627,SCH_000384,reject,-1.0,2024-08-04T16:00:00Z
STU_018627,SCH_000493,click,2.0,2024-04-09T08:00:00Z
STU_018627,SCH_000412,reject,-1.0,2024-02-25T03:00:00Z
STU_018627,SCH_000024,view,1.0,2024-07-13T17:00:00Z
STU_018627,SCH_000718,view,1.0,2024-06-15T15:00:00Z
STU_018627,SCH_000283,apply,3.0,2024-09-04T19:00:00Z
STU_018627,SCH_000172,click,2.0,2024-08-13T17:00:00Z
STU_018627,SCH_000744,view,1.0,2024-06-03T19:00:00Z
STU_018628,SCH_000119,click,2.0,2024-10-20T08:00:00Z
STU_018628,SCH_000227,apply,3.0,2024-05-10T12:00:00Z
STU_018628,SCH_000137,reject,-1.0,2024-05-19T01:00:00Z
STU_018628,SCH_000603,view,1.0,2024-09-08T13:00:00Z
STU_018628,SCH_000247,view,1.0,2024-06-28T17:00:00Z
STU_018628,SCH_000524,reject,-1.0,2024-10-20T02:00:00Z
STU_018628,SCH_000137,reject,-1.0,2024-12-02T13:00:00Z
STU_018628,SCH_000227,apply,3.0,2024-12-12T21:00:00Z
STU_018628,SCH_000137,click,2.0,2024-10-23T10:00:00Z
STU_018628,SCH_000310,reject,-1.0,2024-07-24T17:00:00Z
STU_018628,SCH_000107,click,2.0,2024-06-29T01:00:00Z
STU_018628,SCH_000227,view,1.0,2024-02-21T16:00:00Z
STU_018628,SCH_000334,reject,-1.0,2024-04-25T15:00:00Z
STU_018629,SCH_000248,view,1.0,2024-01-21T13:00:00Z
STU_018629,SCH_000017,view,1.0,2024-02-17T05:00:00Z
STU_018629,SCH_000345,view,1.0,2024-08-15T15:00:00Z
STU_018629,SCH_000723,reject,-1.0,2024-10-24T21:00:00Z
STU_018629,SCH_000017,reject,-1.0,2024-01-11T06:00:00Z
STU_018629,SCH_000017,click,2.0,2024-05-14T17:00:00Z
STU_018629,SCH_000017,view,1.0,2024-05-14T17:00:00Z
STU_018629,SCH_000792,click,2.0,2024-09-26T00:00:00Z
STU_018629,SCH_000142,reject,-1.0,2024-06-30T12:00:00Z
STU_018629,SCH_000230,view,1.0,2024-01-25T01:00:00Z
STU_018629,SCH_000489,view,1.0,2024-07-28T05:00:00Z
STU_018630,SCH_000193,reject,-1.0,2024-03-26T22:00:00Z
STU_018630,SCH_000197,view,1.0,2024-05-27T22:00:00Z
STU_018630,SCH_000654,reject,-1.0,2024-03-11T03:00:00Z
STU_018630,SCH_000148,reject,-1.0,2024-11-20T02:00:00Z
STU_018630,SCH_000777,apply,3.0,2024-03-03T13:00:00Z
STU_018630,SCH_000287,view,1.0,2024-09-09T10:00:00Z
STU_018630,SCH_000197,reject,-1.0,2024-06-20T17:00:00Z
STU_018630,SCH_000171,view,1.0,2024-12-30T00:00:00Z
STU_018630,SCH_000182,apply,3.0,2024-10-03T15:00:00Z
STU_018630,SCH_000197,view,1.0,2024-12-26T16:00:00Z
STU_018631,SCH_000223,reject,-1.0,2024-09-25T12:00:00Z
STU_018631,SCH_000310,view,1.0,2024-01-18T08:00:00Z
STU_018631,SCH_000384,click,2.0,2024-04-25T18:00:00Z
STU_018631,SCH_000434,reject,-1.0,2024-08-18T22:00:00Z
STU_018631,SCH_000498,view,1.0,2024-02-28T02:00:00Z
STU_018631,SCH_000457,apply,3.0,2024-01-27T01:00:00Z
STU_018631,SCH_000310,reject,-1.0,2024-06-30T04:00:00Z
STU_018631,SCH_000382,reject,-1.0,2024-08-16T04:00:00Z
STU_018631,SCH_000384,reject,-1.0,2024-09-08T21:00:00Z
STU_018631,SCH_000190,apply,3.0,2024-12-20T13:00:00Z
STU_018631,SCH_000173,view,1.0,2024-03-17T21:00:00Z
STU_018631,SCH_000190,click,2.0,2024-10-15T12:00:00Z
STU_018631,SCH_000033,reject,-1.0,2024-03-19T19:00:00Z
STU_018632,SCH_000354,click,2.0,2024-03-25T12:00:00Z
STU_018632,SCH_000046,reject,-1.0,2024-12-15T00:00:00Z
STU_018632,SCH_000354,click,2.0,2024-06-18T10:00:00Z
STU_018632,SCH_000081,view,1.0,2024-05-14T10:00:00Z
STU_018632,SCH_000140,reject,-1.0,2024-08-19T10:00:00Z
STU_018632,SCH_000676,reject,-1.0,2024-09-10T19:00:00Z
STU_018632,SCH_000345,apply,3.0,2024-03-29T12:00:00Z
STU_018632,SCH_000676,view,1.0,2024-01-21T02:00:00Z
STU_018632,SCH_000456,view,1.0,2024-04-06T14:00:00Z
STU_018633,SCH_000060,view,1.0,2024-11-29T13:00:00Z
STU_018633,SCH_000641,click,2.0,2024-09-01T06:00:00Z
STU_018633,SCH_000476,click,2.0,2024-10-31T07:00:00Z
STU_018633,SCH_000190,click,2.0,2024-07-21T08:00:00Z
STU_018633,SCH_000675,click,2.0,2024-10-22T13:00:00Z
STU_018633,SCH_000657,reject,-1.0,2024-08-03T19:00:00Z
STU_018633,SCH_000465,reject,-1.0,2024-12-09T10:00:00Z
STU_018633,SCH_000641,apply,3.0,2024-06-10T08:00:00Z
STU_018634,SCH_000174,click,2.0,2024-04-16T05:00:00Z
STU_018634,SCH_000531,view,1.0,2024-07-23T06:00:00Z
STU_018634,SCH_000777,reject,-1.0,2024-08-25T16:00:00Z
STU_018634,SCH_000308,apply,3.0,2024-09-12T09:00:00Z
STU_018634,SCH_000248,click,2.0,2024-05-16T11:00:00Z
STU_018634,SCH_000751,view,1.0,2024-01-03T21:00:00Z
STU_018634,SCH_000308,view,1.0,2024-09-01T03:00:00Z
STU_018635,SCH_000078,view,1.0,2024-10-04T03:00:00Z
STU_018635,SCH_000483,click,2.0,2024-11-09T16:00:00Z
STU_018635,SCH_000121,view,1.0,2024-01-27T16:00:00Z
STU_018635,SCH_000593,view,1.0,2024-09-04T00:00:00Z
STU_018636,SCH_000507,click,2.0,2024-07-15T18:00:00Z
STU_018636,SCH_000546,reject,-1.0,2024-09-23T13:00:00Z
STU_018636,SCH_000496,apply,3.0,2024-01-20T12:00:00Z
STU_018636,SCH_000193,click,2.0,2024-09-16T09:00:00Z
STU_018636,SCH_000357,reject,-1.0,2024-09-30T22:00:00Z
STU_018637,SCH_000446,view,1.0,2024-11-28T17:00:00Z
STU_018637,SCH_000313,view,1.0,2024-07-09T18:00:00Z
STU_018637,SCH_000194,apply,3.0,2024-11-24T12:00:00Z
STU_018637,SCH_000716,view,1.0,2024-05-20T20:00:00Z
STU_018637,SCH_000228,apply,3.0,2024-10-29T04:00:00Z
STU_018637,SCH_000741,click,2.0,2024-02-16T03:00:00Z
STU_018638,SCH_000310,reject,-1.0,2024-08-31T16:00:00Z
STU_018638,SCH_000283,click,2.0,2024-04-15T17:00:00Z
STU_018638,SCH_000552,apply,3.0,2024-06-05T00:00:00Z
STU_018638,SCH_000434,view,1.0,2024-03-07T15:00:00Z
STU_018638,SCH_000049,click,2.0,2024-08-08T03:00:00Z
STU_018638,SCH_000310,apply,3.0,2024-01-29T00:00:00Z
STU_018638,SCH_000049,reject,-1.0,2024-01-21T16:00:00Z
STU_018638,SCH_000673,reject,-1.0,2024-06-01T07:00:00Z
STU_018638,SCH_000300,view,1.0,2024-04-22T04:00:00Z
STU_018639,SCH_000454,view,1.0,2024-03-27T06:00:00Z
STU_018639,SCH_000536,reject,-1.0,2024-12-12T00:00:00Z
STU_018639,SCH_000045,view,1.0,2024-07-05T22:00:00Z
STU_018639,SCH_000567,view,1.0,2024-09-19T22:00:00Z
STU_018639,SCH_000536,apply,3.0,2024-02-12T08:00:00Z
STU_018639,SCH_000361,view,1.0,2024-01-03T14:00:00Z
STU_018639,SCH_000361,reject,-1.0,2024-06-25T15:00:00Z
STU_018639,SCH_000609,apply,3.0,2024-03-12T09:00:00Z
STU_018639,SCH_000019,view,1.0,2024-03-03T04:00:00Z
STU_018639,SCH_000536,click,2.0,2024-09-12T13:00:00Z
STU_018639,SCH_000700,reject,-1.0,2024-01-19T14:00:00Z
STU_018639,SCH_000564,view,1.0,2024-02-17T08:00:00Z
STU_018639,SCH_000304,apply,3.0,2024-07-25T05:00:00Z
STU_018639,SCH_000609,click,2.0,2024-02-11T16:00:00Z
STU_018640,SCH_000536,apply,3.0,2024-08-21T03:00:00Z
STU_018640,SCH_000739,click,2.0,2024-03-09T14:00:00Z
STU_018640,SCH_000180,click,2.0,2024-01-13T07:00:00Z
STU_018641,SCH_000450,click,2.0,2024-03-14T03:00:00Z
STU_018641,SCH_000047,apply,3.0,2024-10-30T18:00:00Z
STU_018642,SCH_000161,apply,3.0,2024-09-11T01:00:00Z
STU_018642,SCH_000506,reject,-1.0,2024-10-01T05:00:00Z
STU_018642,SCH_000260,reject,-1.0,2024-01-05T21:00:00Z
STU_018642,SCH_000229,click,2.0,2024-11-22T08:00:00Z
STU_018642,SCH_000535,click,2.0,2024-12-01T00:00:00Z
STU_018642,SCH_000274,reject,-1.0,2024-03-21T04:00:00Z
STU_018642,SCH_000615,reject,-1.0,2024-07-05T19:00:00Z
STU_018642,SCH_000620,click,2.0,2024-12-09T05:00:00Z
STU_018643,SCH_000137,click,2.0,2024-11-05T22:00:00Z
STU_018643,SCH_000271,reject,-1.0,2024-08-22T21:00:00Z
STU_018643,SCH_000039,reject,-1.0,2024-10-08T01:00:00Z
STU_018643,SCH_000194,view,1.0,2024-03-30T13:00:00Z
STU_018643,SCH_000415,click,2.0,2024-12-23T06:00:00Z
STU_018643,SCH_000379,click,2.0,2024-08-27T11:00:00Z
STU_018643,SCH_000738,reject,-1.0,2024-11-22T14:00:00Z
STU_018643,SCH_000778,view,1.0,2024-03-14T15:00:00Z
STU_018643,SCH_000678,view,1.0,2024-04-06T05:00:00Z
STU_018643,SCH_000181,reject,-1.0,2024-01-06T09:00:00Z
STU_018644,SCH_000501,view,1.0,2024-08-14T08:00:00Z
STU_018644,SCH_000633,apply,3.0,2024-04-21T13:00:00Z
STU_018644,SCH_000633,apply,3.0,2024-01-19T22:00:00Z
STU_018644,SCH_000552,view,1.0,2024-05-26T10:00:00Z
STU_018644,SCH_000531,apply,3.0,2024-12-25T03:00:00Z
STU_018644,SCH_000552,click,2.0,2024-04-21T14:00:00Z
STU_018644,SCH_000022,reject,-1.0,2024-01-15T14:00:00Z
STU_018644,SCH_000311,view,1.0,2024-03-03T18:00:00Z
STU_018644,SCH_000311,apply,3.0,2024-08-16T21:00:00Z
STU_018644,SCH_000737,view,1.0,2024-07-29T08:00:00Z
STU_018644,SCH_000682,click,2.0,2024-12-19T15:00:00Z
STU_018644,SCH_000637,reject,-1.0,2024-06-14T12:00:00Z
STU_018644,SCH_000531,click,2.0,2024-04-04T11:00:00Z
STU_018644,SCH_000067,apply,3.0,2024-11-02T03:00:00Z
STU_018645,SCH_000559,apply,3.0,2024-04-21T11:00:00Z
STU_018645,SCH_000708,reject,-1.0,2024-03-02T17:00:00Z
STU_018645,SCH_000785,view,1.0,2024-06-23T17:00:00Z
STU_018645,SCH_000613,click,2.0,2024-10-25T18:00:00Z
STU_018646,SCH_000202,click,2.0,2024-08-21T19:00:00Z
STU_018646,SCH_000568,click,2.0,2024-09-13T01:00:00Z
STU_018646,SCH_000041,view,1.0,2024-09-17T15:00:00Z
STU_018646,SCH_000384,view,1.0,2024-08-03T03:00:00Z
STU_018646,SCH_000592,reject,-1.0,2024-05-24T08:00:00Z
STU_018646,SCH_000240,view,1.0,2024-10-17T12:00:00Z
STU_018646,SCH_000302,click,2.0,2024-04-16T17:00:00Z
STU_018646,SCH_000579,apply,3.0,2024-12-01T19:00:00Z
STU_018646,SCH_000384,click,2.0,2024-11-25T04:00:00Z
STU_018646,SCH_000658,view,1.0,2024-05-11T03:00:00Z
STU_018647,SCH_000271,click,2.0,2024-09-11T08:00:00Z
STU_018647,SCH_000675,view,1.0,2024-06-05T17:00:00Z
STU_018647,SCH_000202,reject,-1.0,2024-10-02T15:00:00Z
STU_018647,SCH_000702,view,1.0,2024-01-13T13:00:00Z
STU_018647,SCH_000026,view,1.0,2024-02-07T15:00:00Z
STU_018647,SCH_000245,reject,-1.0,2024-01-02T13:00:00Z
STU_018648,SCH_000334,view,1.0,2024-04-12T16:00:00Z
STU_018648,SCH_000465,click,2.0,2024-09-02T20:00:00Z
STU_018648,SCH_000465,click,2.0,2024-07-03T11:00:00Z
STU_018648,SCH_000603,click,2.0,2024-03-22T07:00:00Z
STU_018648,SCH_000531,click,2.0,2024-02-27T03:00:00Z
STU_018648,SCH_000754,apply,3.0,2024-09-22T15:00:00Z
STU_018648,SCH_000603,view,1.0,2024-03-12T22:00:00Z
STU_018648,SCH_000557,reject,-1.0,2024-01-01T09:00:00Z
STU_018648,SCH_000603,apply,3.0,2024-04-15T10:00:00Z
STU_018648,SCH_000166,reject,-1.0,2024-01-11T00:00:00Z
STU_018648,SCH_000553,click,2.0,2024-04-15T13:00:00Z
STU_018648,SCH_000603,view,1.0,2024-07-31T19:00:00Z
STU_018648,SCH_000065,click,2.0,2024-12-26T00:00:00Z
STU_018648,SCH_000611,click,2.0,2024-04-06T11:00:00Z
STU_018649,SCH_000431,apply,3.0,2024-10-30T09:00:00Z
STU_018649,SCH_000335,reject,-1.0,2024-03-19T12:00:00Z
STU_018650,SCH_000483,apply,3.0,2024-02-20T21:00:00Z
STU_018651,SCH_000633,reject,-1.0,2024-07-29T05:00:00Z
STU_018651,SCH_000568,reject,-1.0,2024-05-10T15:00:00Z
STU_018651,SCH_000708,view,1.0,2024-11-23T03:00:00Z
STU_018651,SCH_000692,view,1.0,2024-06-08T07:00:00Z
STU_018651,SCH_000738,view,1.0,2024-02-18T08:00:00Z
STU_018651,SCH_000116,reject,-1.0,2024-07-07T20:00:00Z
STU_018651,SCH_000799,view,1.0,2024-01-16T01:00:00Z
STU_018651,SCH_000552,view,1.0,2024-10-28T18:00:00Z
STU_018651,SCH_000579,view,1.0,2024-02-19T07:00:00Z
STU_018651,SCH_000483,view,1.0,2024-12-21T02:00:00Z
STU_018651,SCH_000579,reject,-1.0,2024-01-04T07:00:00Z
STU_018651,SCH_000328,reject,-1.0,2024-07-24T10:00:00Z
STU_018651,SCH_000545,click,2.0,2024-12-30T13:00:00Z
STU_018651,SCH_000554,click,2.0,2024-02-24T22:00:00Z
STU_018652,SCH_000440,reject,-1.0,2024-10-08T11:00:00Z
STU_018652,SCH_000545,apply,3.0,2024-10-21T09:00:00Z
STU_018652,SCH_000559,reject,-1.0,2024-08-12T04:00:00Z
STU_018652,SCH_000302,apply,3.0,2024-11-11T12:00:00Z
STU_018652,SCH_000545,reject,-1.0,2024-06-23T14:00:00Z
STU_018652,SCH_000182,reject,-1.0,2024-07-06T02:00:00Z
STU_018653,SCH_000200,click,2.0,2024-03-04T15:00:00Z
STU_018653,SCH_000258,click,2.0,2024-09-05T02:00:00Z
STU_018653,SCH_000293,click,2.0,2024-10-13T12:00:00Z
STU_018653,SCH_000068,view,1.0,2024-01-29T04:00:00Z
STU_018653,SCH_000510,view,1.0,2024-05-11T22:00:00Z
STU_018653,SCH_000020,view,1.0,2024-11-02T01:00:00Z
STU_018653,SCH_000752,view,1.0,2024-09-04T12:00:00Z
STU_018653,SCH_000546,apply,3.0,2024-09-05T06:00:00Z
STU_018653,SCH_000536,reject,-1.0,2024-10-24T12:00:00Z
STU_018653,SCH_000323,view,1.0,2024-10-03T00:00:00Z
STU_018653,SCH_000752,apply,3.0,2024-05-07T14:00:00Z
STU_018653,SCH_000605,reject,-1.0,2024-10-15T00:00:00Z
STU_018654,SCH_000606,click,2.0,2024-06-20T01:00:00Z
STU_018654,SCH_000619,click,2.0,2024-11-15T05:00:00Z
STU_018654,SCH_000222,click,2.0,2024-02-16T04:00:00Z
STU_018654,SCH_000669,click,2.0,2024-08-03T00:00:00Z
STU_018654,SCH_000182,apply,3.0,2024-07-01T01:00:00Z
STU_018654,SCH_000014,click,2.0,2024-10-07T15:00:00Z
STU_018654,SCH_000665,apply,3.0,2024-05-15T06:00:00Z
STU_018654,SCH_000033,click,2.0,2024-01-26T00:00:00Z
STU_018654,SCH_000663,reject,-1.0,2024-10-14T02:00:00Z
STU_018654,SCH_000694,reject,-1.0,2024-08-04T16:00:00Z
STU_018655,SCH_000209,reject,-1.0,2024-02-18T01:00:00Z
STU_018655,SCH_000440,view,1.0,2024-01-29T05:00:00Z
STU_018655,SCH_000498,view,1.0,2024-04-24T14:00:00Z
STU_018656,SCH_000656,view,1.0,2024-01-23T18:00:00Z
STU_018656,SCH_000557,view,1.0,2024-05-19T18:00:00Z
STU_018656,SCH_000139,view,1.0,2024-05-18T01:00:00Z
STU_018656,SCH_000347,view,1.0,2024-10-30T07:00:00Z
STU_018656,SCH_000262,reject,-1.0,2024-12-20T17:00:00Z
STU_018656,SCH_000257,view,1.0,2024-02-14T16:00:00Z
STU_018656,SCH_000347,reject,-1.0,2024-02-27T21:00:00Z
STU_018656,SCH_000667,click,2.0,2024-06-02T13:00:00Z
STU_018656,SCH_000667,click,2.0,2024-07-21T21:00:00Z
STU_018656,SCH_000181,reject,-1.0,2024-07-19T08:00:00Z
STU_018656,SCH_000235,reject,-1.0,2024-04-14T19:00:00Z
STU_018657,SCH_000131,click,2.0,2024-12-08T06:00:00Z
STU_018657,SCH_000384,view,1.0,2024-10-21T06:00:00Z
STU_018657,SCH_000426,view,1.0,2024-06-07T09:00:00Z
STU_018657,SCH_000346,click,2.0,2024-03-04T11:00:00Z
STU_018657,SCH_000047,click,2.0,2024-12-01T03:00:00Z
STU_018657,SCH_000466,reject,-1.0,2024-10-21T18:00:00Z
STU_018658,SCH_000279,reject,-1.0,2024-07-11T19:00:00Z
STU_018658,SCH_000333,click,2.0,2024-05-07T20:00:00Z
STU_018658,SCH_000408,reject,-1.0,2024-08-20T13:00:00Z
STU_018658,SCH_000410,apply,3.0,2024-02-02T13:00:00Z
STU_018658,SCH_000538,reject,-1.0,2024-06-20T15:00:00Z
STU_018658,SCH_000709,reject,-1.0,2024-07-02T11:00:00Z
STU_018658,SCH_000078,view,1.0,2024-04-26T08:00:00Z
STU_018658,SCH_000660,view,1.0,2024-11-26T22:00:00Z
STU_018658,SCH_000636,view,1.0,2024-05-09T17:00:00Z
STU_018658,SCH_000408,apply,3.0,2024-09-03T15:00:00Z
STU_018658,SCH_000323,reject,-1.0,2024-06-28T16:00:00Z
STU_018659,SCH_000000,view,1.0,2024-10-23T13:00:00Z
STU_018659,SCH_000557,view,1.0,2024-04-29T08:00:00Z
STU_018659,SCH_000069,click,2.0,2024-11-23T11:00:00Z
STU_018659,SCH_000557,click,2.0,2024-07-08T06:00:00Z
STU_018659,SCH_000174,click,2.0,2024-05-01T22:00:00Z
STU_018659,SCH_000557,view,1.0,2024-11-05T18:00:00Z
STU_018659,SCH_000112,reject,-1.0,2024-10-03T22:00:00Z
STU_018659,SCH_000015,reject,-1.0,2024-09-24T19:00:00Z
STU_018659,SCH_000174,click,2.0,2024-03-12T09:00:00Z
STU_018659,SCH_000557,reject,-1.0,2024-07-31T08:00:00Z
STU_018659,SCH_000112,click,2.0,2024-02-07T21:00:00Z
STU_018659,SCH_000510,click,2.0,2024-10-06T00:00:00Z
STU_018659,SCH_000510,click,2.0,2024-11-01T13:00:00Z
STU_018659,SCH_000112,view,1.0,2024-04-17T11:00:00Z
STU_018660,SCH_000603,apply,3.0,2024-09-13T05:00:00Z
STU_018660,SCH_000361,click,2.0,2024-07-11T10:00:00Z
STU_018660,SCH_000603,view,1.0,2024-05-06T11:00:00Z
STU_018660,SCH_000603,view,1.0,2024-05-22T02:00:00Z
STU_018660,SCH_000181,click,2.0,2024-08-17T00:00:00Z
STU_018660,SCH_000602,view,1.0,2024-12-26T06:00:00Z
STU_018660,SCH_000273,view,1.0,2024-03-06T04:00:00Z
STU_018660,SCH_000557,reject,-1.0,2024-03-19T15:00:00Z
STU_018660,SCH_000601,view,1.0,2024-06-01T03:00:00Z
STU_018660,SCH_000183,click,2.0,2024-01-19T16:00:00Z
STU_018661,SCH_000683,view,1.0,2024-03-25T12:00:00Z
STU_018661,SCH_000140,view,1.0,2024-05-05T04:00:00Z
STU_018661,SCH_000267,view,1.0,2024-08-15T11:00:00Z
STU_018661,SCH_000775,click,2.0,2024-10-31T17:00:00Z
STU_018661,SCH_000553,view,1.0,2024-12-21T16:00:00Z
STU_018662,SCH_000159,reject,-1.0,2024-11-30T03:00:00Z
STU_018662,SCH_000655,view,1.0,2024-12-30T04:00:00Z
STU_018662,SCH_000746,view,1.0,2024-08-25T11:00:00Z
STU_018662,SCH_000778,click,2.0,2024-07-08T09:00:00Z
STU_018662,SCH_000491,click,2.0,2024-04-24T14:00:00Z
STU_018662,SCH_000387,click,2.0,2024-01-06T22:00:00Z
STU_018662,SCH_000241,apply,3.0,2024-09-08T00:00:00Z
STU_018662,SCH_000292,reject,-1.0,2024-10-18T16:00:00Z
STU_018662,SCH_000279,view,1.0,2024-09-20T21:00:00Z
STU_018662,SCH_000007,click,2.0,2024-10-02T14:00:00Z
STU_018662,SCH_000599,click,2.0,2024-03-02T05:00:00Z
STU_018662,SCH_000597,click,2.0,2024-07-05T22:00:00Z
STU_018663,SCH_000752,view,1.0,2024-07-24T13:00:00Z
STU_018663,SCH_000701,view,1.0,2024-11-28T02:00:00Z
STU_018663,SCH_000748,apply,3.0,2024-05-02T18:00:00Z
STU_018663,SCH_000149,reject,-1.0,2024-02-06T01:00:00Z
STU_018663,SCH_000234,apply,3.0,2024-06-11T13:00:00Z
STU_018663,SCH_000612,reject,-1.0,2024-11-25T09:00:00Z
STU_018663,SCH_000779,click,2.0,2024-08-23T06:00:00Z
STU_018664,SCH_000665,view,1.0,2024-05-17T20:00:00Z
STU_018664,SCH_000059,click,2.0,2024-04-26T09:00:00Z
STU_018664,SCH_000538,view,1.0,2024-07-28T18:00:00Z
STU_018664,SCH_000539,view,1.0,2024-06-09T08:00:00Z
STU_018664,SCH_000059,view,1.0,2024-08-27T03:00:00Z
STU_018664,SCH_000777,view,1.0,2024-08-19T19:00:00Z
STU_018665,SCH_000643,click,2.0,2024-09-30T15:00:00Z
STU_018665,SCH_000599,apply,3.0,2024-03-04T05:00:00Z
STU_018665,SCH_000263,reject,-1.0,2024-11-30T09:00:00Z
STU_018665,SCH_000191,reject,-1.0,2024-02-24T04:00:00Z
STU_018665,SCH_000604,click,2.0,2024-03-27T07:00:00Z
STU_018665,SCH_000325,click,2.0,2024-07-26T22:00:00Z
STU_018665,SCH_000599,click,2.0,2024-06-15T14:00:00Z
STU_018666,SCH_000633,reject,-1.0,2024-11-18T17:00:00Z
STU_018667,SCH_000310,view,1.0,2024-02-10T04:00:00Z
STU_018667,SCH_000499,click,2.0,2024-06-20T03:00:00Z
STU_018667,SCH_000652,reject,-1.0,2024-09-15T10:00:00Z
STU_018667,SCH_000739,click,2.0,2024-02-23T17:00:00Z
STU_018667,SCH_000347,apply,3.0,2024-07-31T14:00:00Z
STU_018667,SCH_000609,view,1.0,2024-02-12T20:00:00Z
STU_018667,SCH_000406,click,2.0,2024-11-01T12:00:00Z
STU_018667,SCH_000110,click,2.0,2024-11-10T04:00:00Z
STU_018668,SCH_000668,view,1.0,2024-05-30T07:00:00Z
STU_018668,SCH_000131,click,2.0,2024-01-28T16:00:00Z
STU_018668,SCH_000131,reject,-1.0,2024-10-02T13:00:00Z
STU_018668,SCH_000771,apply,3.0,2024-05-23T14:00:00Z
STU_018668,SCH_000546,reject,-1.0,2024-09-19T14:00:00Z
STU_018668,SCH_000668,click,2.0,2024-05-20T18:00:00Z
STU_018668,SCH_000123,view,1.0,2024-01-15T12:00:00Z
STU_018668,SCH_000078,click,2.0,2024-07-16T17:00:00Z
STU_018669,SCH_000372,apply,3.0,2024-01-16T07:00:00Z
STU_018669,SCH_000694,view,1.0,2024-04-02T05:00:00Z
STU_018669,SCH_000240,apply,3.0,2024-05-20T15:00:00Z
STU_018669,SCH_000358,apply,3.0,2024-05-17T12:00:00Z
STU_018669,SCH_000322,click,2.0,2024-12-03T01:00:00Z
STU_018669,SCH_000734,reject,-1.0,2024-03-28T07:00:00Z
STU_018669,SCH_000746,click,2.0,2024-03-16T17:00:00Z
STU_018669,SCH_000372,click,2.0,2024-10-01T08:00:00Z
STU_018669,SCH_000540,view,1.0,2024-09-29T22:00:00Z
STU_018669,SCH_000385,click,2.0,2024-07-15T19:00:00Z
STU_018669,SCH_000716,view,1.0,2024-09-17T10:00:00Z
STU_018669,SCH_000358,reject,-1.0,2024-07-11T01:00:00Z
STU_018670,SCH_000094,reject,-1.0,2024-04-12T00:00:00Z
STU_018670,SCH_000364,reject,-1.0,2024-09-11T06:00:00Z
STU_018670,SCH_000584,view,1.0,2024-08-02T09:00:00Z
STU_018670,SCH_000579,click,2.0,2024-05-19T12:00:00Z
STU_018670,SCH_000637,apply,3.0,2024-10-15T09:00:00Z
STU_018670,SCH_000790,view,1.0,2024-10-16T03:00:00Z
STU_018670,SCH_000644,apply,3.0,2024-12-03T11:00:00Z
STU_018671,SCH_000060,apply,3.0,2024-05-01T17:00:00Z
STU_018671,SCH_000658,reject,-1.0,2024-01-17T14:00:00Z
STU_018671,SCH_000617,view,1.0,2024-05-30T02:00:00Z
STU_018671,SCH_000617,view,1.0,2024-10-23T02:00:00Z
STU_018671,SCH_000060,click,2.0,2024-08-12T08:00:00Z
STU_018671,SCH_000617,apply,3.0,2024-08-09T01:00:00Z
STU_018671,SCH_000617,apply,3.0,2024-04-05T13:00:00Z
STU_018671,SCH_000191,view,1.0,2024-07-29T06:00:00Z
STU_018671,SCH_000699,reject,-1.0,2024-03-28T20:00:00Z
STU_018671,SCH_000060,view,1.0,2024-09-12T07:00:00Z
STU_018671,SCH_000029,reject,-1.0,2024-07-28T02:00:00Z
STU_018671,SCH_000060,apply,3.0,2024-03-28T19:00:00Z
STU_018672,SCH_000385,apply,3.0,2024-09-13T08:00:00Z
STU_018672,SCH_000731,reject,-1.0,2024-06-12T03:00:00Z
