student_id,nationality,age,current_degree_level,target_degree_level,high_school_track,school_name,overall_report_card_average,math_score,english_score,major_subject_average,language_proficiency,olympiad_level,olympiad_subjects,leadership_experience_count,volunteer_experience_count,competition_wins_count,school_tier,family_income_category,from_underrepresented_region,intended_career_track,willing_to_return_home,target_countries,personal_statement,achievements_narrative,future_goals,needs_full_funding,can_self_fund_living
STU_019555,argentina,17,high_school,bachelors,religion,General High School,90.5,62.3,56.0,87.4,[],school,"[""mathematics"", ""astronomy""]",4,3,2,unaccredited,middle,True,industry,True,"[""canada"", ""china""]","As a dedicated student of religion, I have been actively involved in research.",Achieved provincial level in biology olympiad.. Led a team of 6 in a economics project.. Won math competition at the provincial level..,I want to bridge the gap between biology and public health policy through research and practice.,True,False
STU_019556,switzerland,17,high_school,bachelors,social_studies,General High School,72.2,68.2,90.0,65.5,"[{""test_type"": ""jlpt"", ""score"": 40, ""valid_until"": ""2026-02-01""}]",none,[],2,3,3,public_a,middle,False,ngo_npo,True,"[""chile"", ""canada"", ""australia""]","As a dedicated student of social_studies, I have been actively involved in innovation.",Won math competition at the provincial level.. Achieved provincial level in linguistics olympiad..,"After completing my studies, I plan to return home and contribute to climate change mitigation in my community.",True,False
STU_019557,nigeria,17,high_school,bachelors,vocational,General High School,81.7,54.3,55.1,69.3,"[{""test_type"": ""toefl"", ""score"": 78.5, ""valid_until"": ""2026-06-01""}]",none,[],3,2,1,public_a,low,True,public_service,True,"[""usa""]",My journey in computer_science began during high school where I discovered my love for human-computer interaction.,Won math competition at the city level.. Served as secretary in student council.. Led a team of 12 in a chemistry project..,"After completing my studies, I plan to return home and contribute to human-computer interaction in my community.",True,False
STU_019558,usa,17,high_school,bachelors,social_studies,General High School,78.9,94.9,85.4,67.0,[],none,[],3,2,0,accredited_c,upper_middle,False,entrepreneurship,True,"[""south_africa"", ""kenya""]",I am passionate about agriculture and aspire to make a significant contribution to artificial intelligence.,Achieved school level in computer_science olympiad.. Achieved national level in business_studies olympiad..,My long-term goal is to become a leader in agriculture and drive innovation in North_america.,True,False
STU_019559,indonesia,17,high_school,bachelors,social_studies,SMA Katolik Santa Maria Yogyakarta,80.2,53.5,92.5,89.6,[],national,"[""english_language"", ""biology""]",0,2,1,accredited_c,middle,False,entrepreneurship,True,"[""switzerland"", ""canada"", ""vietnam""]",My journey in mathematics began during high school where I discovered my love for cybersecurity.,Led a team of 12 in a astronomy project.. Won debate competition at the city level.. Won math competition at the school level..,My long-term goal is to become a leader in mathematics and drive innovation in North_america.,False,False
STU_019560,thailand,16,high_school,bachelors,vocational,Chulalongkorn Academic Division School,92.0,62.6,58.2,62.8,[],provincial,"[""history""]",4,3,0,private_a,middle,False,industry,False,"[""egypt"", ""argentina"", ""sweden""]","Growing up in thailand, I witnessed firsthand the challenges in artificial intelligence and want to address them.",Achieved national level in economics olympiad..,My long-term goal is to become a leader in arts_humanities and drive innovation in North_america.,True,False
STU_019561,uk,16,high_school,bachelors,vocational,General High School,83.1,91.3,88.1,65.6,"[{""test_type"": ""toefl"", ""score"": 60.8, ""valid_until"": ""2026-08-01""}]",none,[],2,5,3,private_a,middle,True,industry,True,"[""france"", ""vietnam"", ""australia""]","Growing up in uk, I witnessed firsthand the challenges in financial technology and want to address them.",Achieved provincial level in history olympiad.. Achieved school level in history olympiad..,I aspire to establish a program focused on financial technology that benefits underrepresented communities.,True,False
STU_019562,netherlands,17,high_school,bachelors,science,General High School,67.9,81.2,66.1,56.4,"[{""test_type"": ""ielts"", ""score"": 4.8, ""valid_until"": ""2026-10-01""}]",provincial,"[""astronomy"", ""english_language""]",2,2,1,public_a,upper_middle,False,industry,True,"[""japan"", ""malaysia""]","As a dedicated student of science, I have been actively involved in innovation.",Served as vice president in student council.. Won math competition at the city level.. Led a team of 12 in a chemistry project..,I aspire to establish a program focused on genomic research that benefits underrepresented communities.,True,False
STU_019563,japan,17,high_school,bachelors,religion,Bunka High School,86.3,80.1,72.4,57.2,[],international,"[""history"", ""economics""]",1,1,0,accredited_b,high,False,entrepreneurship,True,"[""france"", ""south_korea"", ""netherlands""]","As a dedicated student of religion, I have been actively involved in research.",Led a team of 10 in a informatics project.. Led a team of 9 in a informatics project.. Served as president in student council..,I want to bridge the gap between law and public health policy through research and practice.,False,True
STU_019564,australia,17,high_school,bachelors,science,General High School,90.4,92.0,64.2,78.9,"[{""test_type"": ""hsk"", ""score"": 20, ""valid_until"": ""2026-06-01""}]",provincial,"[""physics"", ""history""]",0,1,1,accredited_c,middle,False,industry,True,"[""china"", ""germany"", ""brazil""]","As a dedicated student of science, I have been actively involved in research.",Achieved school level in business_studies olympiad.. Achieved national level in informatics olympiad.. Led a team of 9 in a linguistics project..,My long-term goal is to become a leader in mathematics and drive innovation in Asia.,True,False
STU_019565,nigeria,16,high_school,bachelors,religion,General High School,78.9,95.6,83.2,59.1,"[{""test_type"": ""ielts"", ""score"": 7.8, ""valid_until"": ""2026-06-01""}]",school,"[""english_language"", ""chemistry""]",2,1,3,excellence,upper_middle,False,government,True,"[""kenya"", ""india""]","Growing up in nigeria, I witnessed firsthand the challenges in machine learning and want to address them.",Achieved national level in chemistry olympiad.. Led a team of 14 in a mathematics project..,"After completing my studies, I plan to return home and contribute to machine learning in my community.",True,False
STU_019566,south_korea,16,high_school,bachelors,languages,Hwawon High School,82.3,65.1,40.5,87.2,"[{""test_type"": ""ielts"", ""score"": 4.8, ""valid_until"": ""2026-04-01""}]",international,"[""biology"", ""geography""]",0,1,5,accredited_c,middle,False,government,True,"[""argentina"", ""switzerland""]","Growing up in south_korea, I witnessed firsthand the challenges in sustainable agriculture and want to address them.",Volunteered 35 hours for community service.. Won science competition at the school level..,I want to bridge the gap between economics and sustainable agriculture through research and practice.,True,False
STU_019567,singapore,17,high_school,bachelors,social_studies,Raffles Institution,95.3,56.1,97.4,76.4,"[{""test_type"": ""ielts"", ""score"": 8.0, ""valid_until"": ""2026-08-01""}]",school,"[""astronomy"", ""history""]",3,4,2,unknown,upper_middle,False,academic,True,"[""new_zealand"", ""netherlands""]","Growing up in singapore, I witnessed firsthand the challenges in quantum computing and want to address them.",Achieved school level in chemistry olympiad..,My long-term goal is to become a leader in economics and drive innovation in Asia.,False,True
STU_019568,china,17,high_school,bachelors,religion,Beijing No.4 High School,96.9,84.8,66.9,95.4,"[{""test_type"": ""toefl"", ""score"": 88.9, ""valid_until"": ""2026-10-01""}]",school,"[""chemistry"", ""informatics""]",3,5,1,unaccredited,low,False,public_service,True,"[""south_africa"", ""china""]","Growing up in china, I witnessed firsthand the challenges in machine learning and want to address them.",Volunteered 119 hours for community service..,I aspire to establish a program focused on machine learning that benefits underrepresented communities.,True,False
STU_019569,canada,17,high_school,bachelors,religion,General High School,95.6,63.0,49.6,63.7,[],school,"[""geography""]",1,2,0,accredited_c,middle,False,academic,False,"[""australia""]","Growing up in canada, I witnessed firsthand the challenges in sustainable agriculture and want to address them.",Won math competition at the provincial level..,My long-term goal is to become a leader in agriculture and drive innovation in North_america.,False,True
STU_019570,brazil,17,high_school,bachelors,religion,General High School,87.6,56.5,99.1,81.2,"[{""test_type"": ""hsk"", ""score"": 60, ""valid_until"": ""2026-11-01""}]",none,[],2,2,2,unknown,low,True,industry,True,"[""indonesia"", ""malaysia"", ""south_korea""]","As a dedicated student of religion, I have been actively involved in research.",Led a team of 3 in a geography project.. Volunteered 23 hours for community service.. Achieved city level in geography olympiad..,"After completing my studies, I plan to return home and contribute to cybersecurity in my community.",True,False
STU_019571,morocco,16,high_school,bachelors,social_studies,General High School,79.7,94.0,87.5,89.4,"[{""test_type"": ""topik"", ""score"": 50, ""valid_until"": ""2026-06-01""}]",city,"[""history"", ""informatics""]",3,5,1,accredited_c,middle,False,government,False,"[""canada""]","Growing up in morocco, I witnessed firsthand the challenges in cybersecurity and want to address them.",Achieved provincial level in computer_science olympiad..,"After completing my studies, I plan to return home and contribute to cybersecurity in my community.",False,False
STU_019572,china,17,high_school,bachelors,religion,Shanghai High School,76.1,69.6,99.1,70.9,[],city,"[""chemistry""]",3,4,1,private_a,low,False,entrepreneurship,True,"[""australia"", ""netherlands""]",My journey in social_sciences began during high school where I discovered my love for cybersecurity.,Achieved school level in mathematics olympiad.. Achieved national level in chemistry olympiad..,My long-term goal is to become a leader in social_sciences and drive innovation in North_america.,True,False
STU_019573,thailand,16,high_school,bachelors,languages,Chulalongkorn Academic Division School,97.7,58.2,54.9,67.5,"[{""test_type"": ""ielts"", ""score"": 7.4, ""valid_until"": ""2026-02-01""}]",none,[],2,1,0,accredited_b,middle,False,government,True,"[""france"", ""china"", ""india""]",My journey in arts_humanities began during high school where I discovered my love for public health policy.,Won math competition at the provincial level..,I want to bridge the gap between arts_humanities and public health policy through research and practice.,False,False
STU_019574,france,16,high_school,bachelors,social_studies,General High School,96.6,73.2,49.1,80.1,"[{""test_type"": ""ielts"", ""score"": 7.4, ""valid_until"": ""2026-05-01""}]",none,[],3,2,2,public_a,middle,False,ngo_npo,True,"[""malaysia""]",I am passionate about education and aspire to make a significant contribution to artificial intelligence.,Volunteered 41 hours for community service.. Achieved school level in computer_science olympiad.. Led a team of 8 in a mathematics project..,I want to bridge the gap between education and artificial intelligence through research and practice.,False,True
STU_019575,netherlands,16,high_school,bachelors,religion,General High School,91.6,87.8,54.4,60.5,[],provincial,"[""business_studies"", ""physics""]",3,3,0,private_a,middle,True,industry,False,"[""south_africa""]",My journey in medicine began during high school where I discovered my love for genomic research.,Served as secretary in student council..,I want to bridge the gap between medicine and genomic research through research and practice.,True,False
STU_019576,canada,16,high_school,bachelors,religion,General High School,92.3,91.8,63.1,99.5,"[{""test_type"": ""toefl"", ""score"": 111.1, ""valid_until"": ""2026-06-01""}]",provincial,"[""astronomy""]",1,2,0,accredited_c,low,True,public_service,True,"[""brazil"", ""sweden"", ""australia""]","Growing up in canada, I witnessed firsthand the challenges in cybersecurity and want to address them.",Volunteered 191 hours for community service..,My long-term goal is to become a leader in computer_science and drive innovation in Asia.,True,False
STU_019577,south_africa,16,high_school,bachelors,religion,General High School,72.6,77.6,65.0,67.3,"[{""test_type"": ""toefl"", ""score"": 101.7, ""valid_until"": ""2026-11-01""}]",none,[],2,3,1,accredited_b,middle,True,academic,True,"[""uk"", ""netherlands"", ""china""]",My journey in agriculture began during high school where I discovered my love for quantum computing.,Led a team of 12 in a informatics project.. Led a team of 9 in a history project.. Won debate competition at the school level..,I want to bridge the gap between agriculture and quantum computing through research and practice.,False,False
STU_019578,south_africa,17,high_school,bachelors,vocational,General High School,94.1,50.8,99.8,59.7,[],school,"[""economics"", ""business_studies""]",0,3,0,excellence,middle,True,ngo_npo,False,"[""australia""]","As a dedicated student of vocational, I have been actively involved in innovation.",Led a team of 13 in a geography project..,I aspire to establish a program focused on education reform that benefits underrepresented communities.,False,True
STU_019579,egypt,16,high_school,bachelors,vocational,General High School,65.5,90.5,49.1,95.5,[],national,"[""english_language""]",1,3,1,accredited_c,low,False,industry,True,"[""switzerland"", ""singapore"", ""germany""]",I am passionate about business and aspire to make a significant contribution to climate change mitigation.,Achieved city level in astronomy olympiad..,I aspire to establish a program focused on climate change mitigation that benefits underrepresented communities.,False,True
STU_019580,india,16,high_school,bachelors,religion,Delhi Public School,97.8,84.3,76.5,82.0,[],none,[],5,3,0,public_a,upper_middle,False,industry,True,"[""singapore""]","As a dedicated student of religion, I have been actively involved in innovation.",Led a team of 12 in a informatics project..,My long-term goal is to become a leader in economics and drive innovation in North_america.,True,False
STU_019581,indonesia,16,high_school,bachelors,languages,SMA Katolik Santa Maria Yogyakarta,68.3,61.8,84.3,59.9,[],provincial,"[""linguistics""]",3,4,1,public_a,middle,False,government,True,"[""france"", ""kenya""]","Growing up in indonesia, I witnessed firsthand the challenges in machine learning and want to address them.",Served as president in student council.. Achieved city level in astronomy olympiad..,My long-term goal is to become a leader in education and drive innovation in Europe.,True,False
STU_019582,morocco,17,high_school,bachelors,languages,General High School,89.9,56.9,54.7,74.4,"[{""test_type"": ""ielts"", ""score"": 4.8, ""valid_until"": ""2026-07-01""}]",school,"[""history""]",1,4,2,accredited_c,middle,False,industry,True,"[""thailand"", ""egypt""]","As a dedicated student of languages, I have been actively involved in innovation.",Led a team of 10 in a linguistics project..,My long-term goal is to become a leader in arts_humanities and drive innovation in Europe.,False,False
STU_019583,egypt,17,high_school,bachelors,vocational,General High School,82.3,94.2,81.1,89.2,"[{""test_type"": ""ielts"", ""score"": 4.8, ""valid_until"": ""2026-08-01""}]",school,"[""linguistics""]",2,1,0,unaccredited,middle,False,ngo_npo,True,"[""china"", ""france"", ""south_africa""]","As a dedicated student of vocational, I have been actively involved in innovation.",Served as secretary in student council.. Volunteered 92 hours for community service..,"After completing my studies, I plan to return home and contribute to machine learning in my community.",False,False
STU_019584,sweden,16,high_school,bachelors,social_studies,General High School,79.6,91.3,87.0,71.5,"[{""test_type"": ""toefl"", ""score"": 83.5, ""valid_until"": ""2026-06-01""}]",national,"[""economics"", ""biology""]",1,2,1,accredited_b,middle,False,government,True,"[""usa"", ""china""]",My journey in engineering began during high school where I discovered my love for machine learning.,Won debate competition at the school level..,I aspire to establish a program focused on machine learning that benefits underrepresented communities.,True,False
STU_019585,canada,16,high_school,bachelors,social_studies,General High School,87.4,59.5,99.4,99.5,[],city,"[""history"", ""computer_science""]",5,2,1,accredited_b,low,False,government,True,"[""vietnam"", ""south_africa"", ""sweden""]","As a dedicated student of social_studies, I have been actively involved in research.",Led a team of 13 in a physics project.. Served as vice president in student council..,"After completing my studies, I plan to return home and contribute to machine learning in my community.",True,False
STU_019586,nigeria,16,high_school,bachelors,religion,General High School,61.2,56.1,49.9,63.9,[],international,"[""chemistry"", ""geography""]",0,5,1,accredited_c,upper_middle,False,ngo_npo,True,"[""australia"", ""usa""]","As a dedicated student of religion, I have been actively involved in research.",Achieved national level in informatics olympiad..,My long-term goal is to become a leader in arts_humanities and drive innovation in Asia.,False,False
STU_019587,china,17,high_school,bachelors,religion,Shanghai High School,97.0,59.0,84.9,87.8,"[{""test_type"": ""toefl"", ""score"": 92.0, ""valid_until"": ""2026-03-01""}]",school,"[""informatics"", ""physics""]",4,2,1,accredited_b,high,False,academic,False,"[""vietnam"", ""kenya""]",My journey in biology began during high school where I discovered my love for financial technology.,Led a team of 10 in a chemistry project.. Won math competition at the national level.. Won science competition at the city level..,I want to bridge the gap between biology and financial technology through research and practice.,True,False
STU_019588,chile,17,high_school,bachelors,vocational,General High School,76.9,68.8,99.8,60.5,[],none,[],2,0,0,excellence,very_low,False,academic,True,"[""malaysia"", ""brazil""]",I am passionate about education and aspire to make a significant contribution to artificial intelligence.,Won math competition at the provincial level.. Achieved school level in geography olympiad..,"After completing my studies, I plan to return home and contribute to artificial intelligence in my community.",True,False
STU_019589,malaysia,17,high_school,bachelors,social_studies,Sekolah Menengah Teknik Johor,62.8,79.9,43.8,86.5,"[{""test_type"": ""ielts"", ""score"": 6.5, ""valid_until"": ""2026-09-01""}]",none,[],0,4,1,private_a,low,False,ngo_npo,True,"[""argentina"", ""uk"", ""france""]","Growing up in malaysia, I witnessed firsthand the challenges in financial technology and want to address them.",Served as vice president in student council.. Served as secretary in student council..,I aspire to establish a program focused on financial technology that benefits underrepresented communities.,False,False
STU_019590,uk,17,high_school,bachelors,languages,General High School,79.5,91.8,87.6,97.8,"[{""test_type"": ""ielts"", ""score"": 5.0, ""valid_until"": ""2026-08-01""}]",national,"[""astronomy""]",2,5,2,private_a,middle,False,industry,True,"[""usa"", ""new_zealand""]","As a dedicated student of languages, I have been actively involved in research.",Served as president in student council.. Volunteered 79 hours for community service..,My long-term goal is to become a leader in economics and drive innovation in Europe.,False,False
STU_019591,egypt,17,high_school,bachelors,science,General High School,72.8,98.2,45.6,61.4,"[{""test_type"": ""toefl"", ""score"": 55.7, ""valid_until"": ""2026-10-01""}]",city,"[""mathematics""]",3,6,1,private_a,upper_middle,False,government,True,"[""malaysia"", ""nigeria"", ""egypt""]",I am passionate about mathematics and aspire to make a significant contribution to public health policy.,Served as vice president in student council.. Won science competition at the national level.. Led a team of 8 in a history project..,"After completing my studies, I plan to return home and contribute to public health policy in my community.",True,False
STU_019592,switzerland,16,high_school,bachelors,vocational,General High School,63.4,76.9,45.1,66.3,[],none,[],3,3,1,accredited_b,high,True,entrepreneurship,True,"[""vietnam"", ""sweden""]","Growing up in switzerland, I witnessed firsthand the challenges in public health policy and want to address them.",Won math competition at the school level.. Won math competition at the city level..,I aspire to establish a program focused on public health policy that benefits underrepresented communities.,False,False
STU_019593,china,17,high_school,bachelors,social_studies,Shanghai High School,82.0,99.6,57.9,64.2,"[{""test_type"": ""ielts"", ""score"": 5.9, ""valid_until"": ""2026-11-01""}]",city,"[""physics"", ""astronomy""]",3,6,3,accredited_b,middle,False,public_service,True,"[""thailand"", ""usa"", ""chile""]","Growing up in china, I witnessed firsthand the challenges in education reform and want to address them.",Volunteered 56 hours for community service.. Volunteered 44 hours for community service..,I aspire to establish a program focused on education reform that benefits underrepresented communities.,False,False
STU_019594,morocco,16,high_school,bachelors,science,General High School,69.1,51.5,43.1,60.7,"[{""test_type"": ""toefl"", ""score"": 49.5, ""valid_until"": ""2026-06-01""}]",city,"[""english_language"", ""history""]",3,0,0,unknown,middle,False,industry,True,"[""brazil""]",I am passionate about arts_humanities and aspire to make a significant contribution to renewable energy systems.,Achieved provincial level in mathematics olympiad..,I want to bridge the gap between arts_humanities and renewable energy systems through research and practice.,True,False
STU_019595,sweden,16,high_school,bachelors,social_studies,General High School,93.1,87.0,81.5,97.2,[],none,[],4,6,2,accredited_c,upper_middle,False,academic,True,"[""germany"", ""new_zealand""]","Growing up in sweden, I witnessed firsthand the challenges in sustainable agriculture and want to address them.",Volunteered 180 hours for community service.. Won debate competition at the city level.. Won science competition at the school level..,I want to bridge the gap between biology and sustainable agriculture through research and practice.,True,False
STU_019596,australia,16,high_school,bachelors,religion,General High School,67.5,67.9,49.2,56.1,"[{""test_type"": ""ielts"", ""score"": 7.1, ""valid_until"": ""2026-05-01""}]",city,"[""linguistics""]",4,3,0,accredited_b,high,False,academic,True,"[""south_africa"", ""singapore"", ""new_zealand""]","As a dedicated student of religion, I have been actively involved in research.",Served as secretary in student council.. Volunteered 152 hours for community service.. Led a team of 7 in a informatics project..,I aspire to establish a program focused on quantum computing that benefits underrepresented communities.,False,True
STU_019597,nigeria,17,high_school,bachelors,science,General High School,83.2,85.0,56.8,61.8,"[{""test_type"": ""toefl"", ""score"": 40.9, ""valid_until"": ""2026-06-01""}]",provincial,"[""geography"", ""physics""]",1,7,2,public_a,high,False,entrepreneurship,True,"[""egypt"", ""australia""]",I am passionate about economics and aspire to make a significant contribution to climate change mitigation.,Served as secretary in student council.. Volunteered 89 hours for community service.. Volunteered 67 hours for community service..,My long-term goal is to become a leader in economics and drive innovation in North_america.,True,False
STU_019598,indonesia,16,high_school,bachelors,science,SMAN 3 Surabaya,61.8,56.5,79.1,77.3,[],school,"[""history""]",3,3,0,unaccredited,middle,False,entrepreneurship,True,"[""sweden""]",I am passionate about biology and aspire to make a significant contribution to renewable energy systems.,Served as president in student council.. Led a team of 12 in a biology project.. Won math competition at the national level..,I aspire to establish a program focused on renewable energy systems that benefits underrepresented communities.,True,False
STU_019599,philippines,17,high_school,bachelors,science,University of the Philippines High School,89.4,86.7,86.2,96.4,"[{""test_type"": ""toefl"", ""score"": 74.1, ""valid_until"": ""2026-04-01""}]",none,[],3,2,1,public_a,upper_middle,True,industry,True,"[""switzerland"", ""nigeria""]","As a dedicated student of science, I have been actively involved in community service.",Achieved provincial level in physics olympiad.. Led a team of 8 in a astronomy project.. Served as secretary in student council..,I aspire to establish a program focused on sustainable agriculture that benefits underrepresented communities.,True,False
STU_019600,thailand,17,high_school,bachelors,science,Chulalongkorn Academic Division School,64.9,54.5,73.0,86.2,"[{""test_type"": ""toefl"", ""score"": 47.0, ""valid_until"": ""2026-10-01""}]",city,"[""computer_science"", ""chemistry""]",3,1,3,accredited_b,middle,False,ngo_npo,True,"[""kenya"", ""sweden""]",My journey in chemistry began during high school where I discovered my love for education reform.,Won science competition at the national level..,My long-term goal is to become a leader in chemistry and drive innovation in Asia.,False,True
STU_019601,thailand,17,high_school,bachelors,languages,Suankularb Wittayalai School,95.5,69.1,53.8,87.1,"[{""test_type"": ""hsk"", ""score"": 100, ""valid_until"": ""2026-03-01""}]",school,"[""history""]",2,2,3,excellence,very_low,False,academic,True,"[""singapore""]",I am passionate about physics and aspire to make a significant contribution to genomic research.,Served as secretary in student council..,"After completing my studies, I plan to return home and contribute to genomic research in my community.",False,True
STU_019602,chile,17,high_school,bachelors,languages,General High School,76.0,77.6,94.5,90.2,"[{""test_type"": ""ielts"", ""score"": 6.7, ""valid_until"": ""2026-11-01""}]",city,"[""chemistry""]",2,1,2,accredited_b,middle,False,academic,False,"[""thailand""]",I am passionate about engineering and aspire to make a significant contribution to machine learning.,Volunteered 29 hours for community service.. Achieved school level in linguistics olympiad.. Won debate competition at the provincial level..,I aspire to establish a program focused on machine learning that benefits underrepresented communities.,True,False
STU_019603,nigeria,16,high_school,bachelors,science,General High School,93.3,97.3,67.2,69.8,"[{""test_type"": ""delf"", ""score"": 40, ""valid_until"": ""2026-05-01""}]",none,[],1,2,2,private_a,very_low,False,entrepreneurship,True,"[""india"", ""china""]",My journey in economics began during high school where I discovered my love for renewable energy systems.,Served as president in student council.. Led a team of 5 in a economics project.. Achieved national level in economics olympiad..,I want to bridge the gap between economics and renewable energy systems through research and practice.,True,False
STU_019604,japan,17,high_school,bachelors,languages,Bunka High School,68.0,79.5,90.4,62.3,[],city,"[""biology""]",1,5,0,accredited_b,low,False,industry,True,"[""india"", ""chile""]",I am passionate about chemistry and aspire to make a significant contribution to education reform.,Served as president in student council.. Achieved national level in geography olympiad..,My long-term goal is to become a leader in chemistry and drive innovation in Asia.,False,True
STU_019605,egypt,16,high_school,bachelors,languages,General High School,96.1,81.2,93.7,68.0,"[{""test_type"": ""topik"", ""score"": 250, ""valid_until"": ""2026-10-01""}]",school,"[""linguistics""]",1,1,1,accredited_b,upper_middle,False,ngo_npo,True,"[""switzerland"", ""india""]","Growing up in egypt, I witnessed firsthand the challenges in machine learning and want to address them.",Won debate competition at the provincial level..,I aspire to establish a program focused on machine learning that benefits underrepresented communities.,False,False
STU_019606,singapore,17,high_school,bachelors,vocational,Hwa Chong Institution,81.3,60.8,60.5,87.3,"[{""test_type"": ""jlpt"", ""score"": 20, ""valid_until"": ""2026-05-01""}]",none,[],1,2,2,private_a,upper_middle,False,public_service,True,"[""france"", ""canada"", ""south_korea""]",My journey in computer_science began during high school where I discovered my love for renewable energy systems.,Volunteered 190 hours for community service.. Served as president in student council..,I aspire to establish a program focused on renewable energy systems that benefits underrepresented communities.,True,False
STU_019607,philippines,16,high_school,bachelors,vocational,Ateneo de Manila Senior High,69.3,63.3,98.1,79.1,[],none,[],1,1,1,accredited_b,middle,False,government,False,"[""india"", ""vietnam"", ""brazil""]",I am passionate about agriculture and aspire to make a significant contribution to climate change mitigation.,Won debate competition at the national level..,"After completing my studies, I plan to return home and contribute to climate change mitigation in my community.",True,False
STU_019608,singapore,17,high_school,bachelors,languages,Raffles Institution,69.6,85.9,98.5,89.2,[],provincial,"[""astronomy""]",1,5,1,accredited_c,middle,True,entrepreneurship,True,"[""malaysia""]","As a dedicated student of languages, I have been actively involved in research.",Achieved city level in english_language olympiad.. Achieved national level in english_language olympiad.. Achieved provincial level in geography olympiad..,I want to bridge the gap between business and climate change mitigation through research and practice.,False,True
STU_019609,china,16,high_school,bachelors,science,Shanghai High School,92.5,97.9,40.5,60.5,"[{""test_type"": ""ielts"", ""score"": 5.4, ""valid_until"": ""2026-11-01""}]",none,[],3,4,5,public_a,high,False,industry,True,"[""brazil"", ""switzerland""]",My journey in education began during high school where I discovered my love for cybersecurity.,Volunteered 170 hours for community service.. Achieved school level in astronomy olympiad..,I want to bridge the gap between education and cybersecurity through research and practice.,False,False
STU_019610,japan,17,high_school,bachelors,science,Tokyo Metropolitan Nagatsuta High School,88.2,87.6,80.5,71.2,[],none,[],1,3,1,private_a,middle,False,entrepreneurship,True,"[""chile"", ""south_africa""]","Growing up in japan, I witnessed firsthand the challenges in education reform and want to address them.",Served as secretary in student council.. Achieved national level in linguistics olympiad..,I aspire to establish a program focused on education reform that benefits underrepresented communities.,False,False
STU_019611,kenya,16,high_school,bachelors,science,General High School,68.2,76.8,48.7,98.0,[],national,"[""physics"", ""geography""]",3,4,0,public_a,high,False,government,True,"[""singapore"", ""malaysia"", ""germany""]","Growing up in kenya, I witnessed firsthand the challenges in education reform and want to address them.",Led a team of 7 in a physics project..,I aspire to establish a program focused on education reform that benefits underrepresented communities.,False,False
STU_019612,indonesia,17,high_school,bachelors,languages,SMAN 3 Surabaya,78.3,95.9,81.4,63.5,[],provincial,"[""history"", ""mathematics""]",0,1,0,accredited_b,low,False,academic,True,"[""argentina"", ""china"", ""netherlands""]",I am passionate about economics and aspire to make a significant contribution to renewable energy systems.,Served as vice president in student council..,I aspire to establish a program focused on renewable energy systems that benefits underrepresented communities.,False,True
STU_019613,germany,17,high_school,bachelors,science,General High School,77.6,76.7,69.6,74.4,[],national,"[""chemistry""]",1,5,3,excellence,low,False,academic,True,"[""indonesia"", ""germany"", ""nigeria""]",I am passionate about law and aspire to make a significant contribution to sustainable agriculture.,Volunteered 95 hours for community service.. Won science competition at the city level.. Led a team of 14 in a informatics project..,My long-term goal is to become a leader in law and drive innovation in North_america.,True,False
STU_019614,malaysia,17,high_school,bachelors,social_studies,SMK Damansara,62.0,88.4,71.6,95.9,"[{""test_type"": ""delf"", ""score"": 40, ""valid_until"": ""2026-11-01""}]",none,[],1,2,2,unaccredited,low,False,ngo_npo,True,"[""malaysia"", ""indonesia"", ""switzerland""]","Growing up in malaysia, I witnessed firsthand the challenges in genomic research and want to address them.",Achieved provincial level in chemistry olympiad..,My long-term goal is to become a leader in social_sciences and drive innovation in North_america.,True,False
STU_019615,sweden,17,high_school,bachelors,social_studies,General High School,61.6,96.3,85.0,96.9,"[{""test_type"": ""toefl"", ""score"": 69.0, ""valid_until"": ""2026-11-01""}]",school,"[""business_studies"", ""computer_science""]",1,4,1,public_a,upper_middle,False,entrepreneurship,False,"[""malaysia"", ""japan""]",My journey in physics began during high school where I discovered my love for sustainable agriculture.,Volunteered 159 hours for community service.. Won math competition at the school level.. Volunteered 128 hours for community service..,"After completing my studies, I plan to return home and contribute to sustainable agriculture in my community.",True,False
STU_019616,kenya,16,high_school,bachelors,science,General High School,93.2,82.9,78.6,60.9,"[{""test_type"": ""toefl"", ""score"": 43.8, ""valid_until"": ""2026-06-01""}]",school,"[""linguistics"", ""informatics""]",1,5,2,public_a,upper_middle,False,ngo_npo,True,"[""brazil""]","As a dedicated student of science, I have been actively involved in research.",Served as president in student council.. Served as secretary in student council..,I want to bridge the gap between social_sciences and public health policy through research and practice.,False,False
STU_019617,usa,17,high_school,bachelors,languages,General High School,68.5,88.1,62.3,79.4,"[{""test_type"": ""ielts"", ""score"": 7.4, ""valid_until"": ""2026-05-01""}]",none,[],3,4,2,public_a,high,False,entrepreneurship,True,"[""philippines""]","As a dedicated student of languages, I have been actively involved in community service.",Served as president in student council.. Achieved school level in astronomy olympiad.. Served as secretary in student council..,I want to bridge the gap between business and financial technology through research and practice.,True,False
