scholarship_id,name,eligible_nationalities,min_age,max_age,eligible_degree_levels,eligible_high_school_tracks,eligible_fields,preferred_school_tier,min_report_card_average,min_major_subject_average,language_requirements,requires_financial_need,max_family_income_category,host_country,host_region,selection_criteria,career_track_preference,requires_return_home_country,mission_statement,target_recipient_profile,funding_covers_tuition,funding_covers_living,funding_covers_airfare,funding_covers_insurance,funding_monthly_stipend,funding_is_full_funding,funding_coverage_count
SCH_000629,Germany Engineering Scholarship,"[""vietnam"", ""egypt"", ""thailand"", ""sweden""]",17,20,"[""high_school""]","[""vocational"", ""science""]","[""engineering"", ""biology""]",public_a,78.1,76.2,"[{""test_type"": ""jlpt"", ""min_score"": 40, ""is_mandatory"": true}]",False,upper_middle,germany,europe,"{""academic"": 0.2016, ""leadership"": 0.186, ""olympiad"": 0.2868, ""extracurricular"": 0.1395, ""essay"": 0.186}",academic,False,Our mission is to empower talented individuals from Europe pursuing excellence in engineering.,We are looking for candidates with strong academic records and proven research experience.,True,False,False,False,771.39,False,1
SCH_000630,Malaysia Computer Science Scholarship,"[""brazil"", ""argentina"", ""australia"", ""south_africa""]",15,20,"[""high_school"", ""bachelors""]","[""vocational""]","[""computer_science"", ""agriculture"", ""medicine"", ""mathematics""]",excellence,65.7,75.0,"[{""test_type"": ""ielts"", ""min_score"": 7.0, ""is_mandatory"": true}]",False,low,malaysia,asia,"{""academic"": 0.3152, ""leadership"": 0.0978, ""olympiad"": 0.4239, ""extracurricular"": 0.0978, ""essay"": 0.0652}",,True,We seek to support outstanding students in computer_science who demonstrate commitment to innovation.,Ideal candidates demonstrate excellence in computer_science and commitment to technological advancement.,True,False,False,False,729.2,False,1
SCH_000631,Indonesia Chemistry Scholarship,"[""thailand"", ""india""]",16,20,"[""high_school"", ""bachelors""]","[""science"", ""languages""]","[""chemistry""]",public_a,63.9,64.0,"[{""test_type"": ""topik"", ""min_score"": 150, ""is_mandatory"": true}]",True,very_low,indonesia,asia,"{""academic"": 0.3237, ""leadership"": 0.0647, ""olympiad"": 0.2806, ""extracurricular"": 0.1583, ""essay"": 0.1727}",public_service,True,This scholarship aims to nurture future leaders in chemistry with a passion for financial technology.,Ideal candidates demonstrate excellence in chemistry and commitment to technological advancement.,True,True,True,True,1300.37,True,4
SCH_000632,Chile Mathematics Scholarship,"[""indonesia"", ""kenya"", ""france"", ""south_africa""]",15,20,"[""high_school""]","[""languages"", ""vocational""]","[""mathematics"", ""chemistry"", ""education""]",excellence,78.0,63.8,"[{""test_type"": ""topik"", ""min_score"": 200, ""is_mandatory"": true}]",True,very_low,chile,south_america,"{""academic"": 0.2621, ""leadership"": 0.1553, ""olympiad"": 0.3107, ""extracurricular"": 0.1359, ""essay"": 0.1359}",ngo_npo,False,Our mission is to empower talented individuals from South_america pursuing excellence in mathematics.,We are looking for candidates with strong academic records and proven research experience.,True,False,True,True,836.55,False,3
SCH_000633,Malaysia Chemistry Scholarship,"[""south_africa"", ""switzerland""]",15,18,"[""high_school""]","[""languages""]","[""chemistry""]",private_a,62.7,62.3,[],False,very_low,malaysia,asia,"{""academic"": 0.2059, ""leadership"": 0.1765, ""olympiad"": 0.3333, ""extracurricular"": 0.0588, ""essay"": 0.2255}",,True,This scholarship aims to nurture future leaders in chemistry with a passion for quantum computing.,We are looking for candidates with strong academic records and proven research experience.,True,True,True,False,743.21,True,3
SCH_000634,South Africa Computer Science Scholarship,"[""thailand"", ""france"", ""chile"", ""indonesia"", ""canada"", ""philippines""]",15,20,"[""high_school"", ""bachelors""]","[""vocational""]","[""computer_science"", ""education"", ""mathematics"", ""arts_humanities""]",public_a,61.0,53.4,"[{""test_type"": ""ielts"", ""min_score"": 6.6, ""is_mandatory"": true}]",False,upper_middle,south_africa,africa,"{""academic"": 0.2552, ""leadership"": 0.1034, ""olympiad"": 0.2345, ""extracurricular"": 0.2, ""essay"": 0.2069}",,True,Our mission is to empower talented individuals from Africa pursuing excellence in computer_science.,We value students who show leadership potential and dedication to financial technology.,True,True,True,True,19.75,True,4
SCH_000635,Brazil Economics Scholarship,"[""new_zealand"", ""china"", ""canada"", ""kenya""]",16,19,"[""high_school"", ""bachelors""]","[""social_studies""]","[""economics"", ""mathematics"", ""social_sciences"", ""business""]",public_a,83.8,54.3,[],True,middle,brazil,south_america,"{""academic"": 0.2619, ""leadership"": 0.2619, ""olympiad"": 0.2976, ""extracurricular"": 0.0833, ""essay"": 0.0952}",entrepreneurship,False,This scholarship aims to nurture future leaders in economics with a passion for climate change mitigation.,We are looking for candidates with strong academic records and proven research experience.,False,True,False,True,174.3,False,2
SCH_000636,Kenya Mathematics Scholarship,"[""indonesia"", ""chile"", ""canada"", ""south_africa"", ""thailand"", ""australia""]",17,21,"[""high_school""]","[""languages"", ""science""]","[""mathematics"", ""medicine""]",private_a,62.2,67.3,[],False,low,kenya,africa,"{""academic"": 0.4016, ""leadership"": 0.1393, ""olympiad"": 0.1311, ""extracurricular"": 0.1393, ""essay"": 0.1885}",,False,This scholarship aims to nurture future leaders in mathematics with a passion for machine learning.,We value students who show leadership potential and dedication to machine learning.,True,True,False,True,1972.29,True,3
SCH_000637,Nigeria Social Sciences Scholarship,"[""netherlands"", ""new_zealand"", ""switzerland""]",16,21,"[""high_school"", ""bachelors""]","[""vocational"", ""social_studies""]","[""social_sciences"", ""mathematics"", ""arts_humanities""]",public_a,68.1,75.7,"[{""test_type"": ""ielts"", ""min_score"": 7.2, ""is_mandatory"": false}]",False,middle,nigeria,africa,"{""academic"": 0.3148, ""leadership"": 0.1111, ""olympiad"": 0.2222, ""extracurricular"": 0.2037, ""essay"": 0.1481}",academic,False,This scholarship aims to nurture future leaders in social_sciences with a passion for sustainable agriculture.,Ideal candidates demonstrate excellence in social_sciences and commitment to technological advancement.,True,True,False,False,344.74,True,2
SCH_000638,Australia Biology Scholarship,"[""brazil"", ""germany"", ""south_korea"", ""netherlands""]",15,19,"[""high_school""]","[""religion""]","[""biology"", ""economics"", ""arts_humanities""]",excellence,55.3,73.8,"[{""test_type"": ""toefl"", ""min_score"": 88.7, ""is_mandatory"": false}]",False,upper_middle,australia,oceania,"{""academic"": 0.3471, ""leadership"": 0.1818, ""olympiad"": 0.2149, ""extracurricular"": 0.0661, ""essay"": 0.1901}",,False,Our mission is to empower talented individuals from Oceania pursuing excellence in biology.,Ideal candidates demonstrate excellence in biology and commitment to community service.,True,True,False,True,385.02,True,3
SCH_000639,Usa Chemistry Scholarship,"[""indonesia"", ""argentina"", ""malaysia"", ""new_zealand"", ""morocco""]",17,22,"[""high_school""]","[""languages"", ""religion""]","[""chemistry"", ""agriculture""]",accredited_b,61.3,63.3,"[{""test_type"": ""ielts"", ""min_score"": 6.1, ""is_mandatory"": true}]",False,upper_middle,usa,north_america,"{""academic"": 0.3548, ""leadership"": 0.172, ""olympiad"": 0.1183, ""extracurricular"": 0.0645, ""essay"": 0.2903}",,False,Our mission is to empower talented individuals from North_america pursuing excellence in chemistry.,Ideal candidates demonstrate excellence in chemistry and commitment to technological advancement.,False,True,True,False,1711.5,False,2
SCH_000640,New Zealand Mathematics Scholarship,"[""netherlands"", ""egypt""]",15,18,"[""high_school"", ""bachelors""]","[""vocational"", ""social_studies""]","[""mathematics""]",accredited_b,55.8,55.2,"[{""test_type"": ""topik"", ""min_score"": 200, ""is_mandatory"": true}]",False,low,new_zealand,oceania,"{""academic"": 0.3925, ""leadership"": 0.1215, ""olympiad"": 0.1308, ""extracurricular"": 0.2617, ""essay"": 0.0935}",,False,This scholarship aims to nurture future leaders in mathematics with a passion for artificial intelligence.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,True,1378.77,True,4
SCH_000641,Canada Medicine Scholarship,"[""kenya"", ""south_korea"", ""vietnam"", ""usa"", ""philippines""]",15,20,"[""high_school"", ""bachelors""]","[""religion"", ""vocational""]","[""medicine"", ""education"", ""chemistry""]",public_a,82.7,54.6,"[{""test_type"": ""ielts"", ""min_score"": 6.7, ""is_mandatory"": false}]",False,upper_middle,canada,north_america,"{""academic"": 0.3694, ""leadership"": 0.1351, ""olympiad"": 0.1441, ""extracurricular"": 0.1802, ""essay"": 0.1712}",,True,We seek to support outstanding students in medicine who demonstrate commitment to societal impact.,Ideal candidates demonstrate excellence in medicine and commitment to community service.,True,True,False,True,701.67,True,3
SCH_000642,Argentina Business Scholarship,"[""kenya"", ""thailand"", ""japan"", ""usa"", ""philippines"", ""nigeria""]",16,19,"[""high_school"", ""bachelors""]","[""social_studies"", ""religion""]","[""business"", ""engineering"", ""chemistry"", ""agriculture""]",public_a,65.1,70.8,[],True,middle,argentina,south_america,"{""academic"": 0.3889, ""leadership"": 0.2222, ""olympiad"": 0.0952, ""extracurricular"": 0.1905, ""essay"": 0.1032}",,False,We seek to support outstanding students in business who demonstrate commitment to societal impact.,Ideal candidates demonstrate excellence in business and commitment to community service.,False,True,False,False,948.08,False,1
SCH_000643,Germany Engineering Scholarship,"[""japan"", ""kenya"", ""sweden"", ""singapore"", ""india"", ""germany""]",15,19,"[""high_school"", ""bachelors""]","[""social_studies"", ""languages""]","[""engineering"", ""mathematics"", ""arts_humanities"", ""social_sciences""]",public_a,59.0,66.0,"[{""test_type"": ""delf"", ""min_score"": 60, ""is_mandatory"": false}]",False,very_low,germany,europe,"{""academic"": 0.2721, ""leadership"": 0.2206, ""olympiad"": 0.1103, ""extracurricular"": 0.2132, ""essay"": 0.1838}",academic,True,This scholarship aims to nurture future leaders in engineering with a passion for cybersecurity.,Ideal candidates demonstrate excellence in engineering and commitment to technological advancement.,True,True,True,True,464.07,True,4
SCH_000644,South Africa Economics Scholarship,"[""usa"", ""china"", ""new_zealand""]",15,19,"[""high_school"", ""bachelors""]","[""religion""]","[""economics""]",accredited_b,60.8,75.0,"[{""test_type"": ""toefl"", ""min_score"": 82.3, ""is_mandatory"": false}]",False,upper_middle,south_africa,africa,"{""academic"": 0.2185, ""leadership"": 0.1933, ""olympiad"": 0.3361, ""extracurricular"": 0.1513, ""essay"": 0.1008}",,False,This scholarship aims to nurture future leaders in economics with a passion for human-computer interaction.,We are looking for candidates with strong academic records and proven research experience.,True,True,False,False,1896.72,True,2
SCH_000645,Canada Biology Scholarship,"[""france"", ""canada"", ""philippines"", ""nigeria"", ""argentina"", ""morocco""]",17,22,"[""high_school""]","[""languages"", ""vocational""]","[""biology""]",accredited_b,76.3,59.1,"[{""test_type"": ""toefl"", ""min_score"": 83.4, ""is_mandatory"": true}]",True,middle,canada,north_america,"{""academic"": 0.2619, ""leadership"": 0.1905, ""olympiad"": 0.2619, ""extracurricular"": 0.0873, ""essay"": 0.1984}",,False,We seek to support outstanding students in biology who demonstrate commitment to innovation.,We value students who show leadership potential and dedication to climate change mitigation.,True,True,True,False,642.74,True,3
SCH_000646,Kenya Computer Science Scholarship,"[""canada"", ""kenya"", ""china"", ""morocco""]",16,21,"[""high_school""]","[""social_studies""]","[""computer_science"", ""chemistry"", ""physics""]",excellence,78.4,71.5,"[{""test_type"": ""delf"", ""min_score"": 40, ""is_mandatory"": false}]",False,upper_middle,kenya,africa,"{""academic"": 0.3898, ""leadership"": 0.1186, ""olympiad"": 0.2373, ""extracurricular"": 0.0932, ""essay"": 0.161}",industry,False,This scholarship aims to nurture future leaders in computer_science with a passion for climate change mitigation.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,False,False,80.92,True,2
SCH_000647,Singapore Biology Scholarship,"[""chile"", ""usa"", ""switzerland"", ""morocco"", ""india"", ""thailand"", ""australia""]",17,22,"[""high_school"", ""bachelors""]","[""science""]","[""biology""]",excellence,71.9,79.4,"[{""test_type"": ""hsk"", ""min_score"": 60, ""is_mandatory"": true}]",False,low,singapore,asia,"{""academic"": 0.3, ""leadership"": 0.1385, ""olympiad"": 0.2308, ""extracurricular"": 0.1846, ""essay"": 0.1462}",,False,We seek to support outstanding students in biology who demonstrate commitment to societal impact.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,True,1147.29,True,4
SCH_000648,Nigeria Medicine Scholarship,"[""netherlands"", ""singapore"", ""china"", ""philippines"", ""egypt"", ""south_korea"", ""australia""]",17,21,"[""high_school""]","[""vocational"", ""religion""]","[""medicine"", ""arts_humanities""]",excellence,59.4,78.8,"[{""test_type"": ""hsk"", ""min_score"": 60, ""is_mandatory"": true}]",False,middle,nigeria,africa,"{""academic"": 0.3377, ""leadership"": 0.2468, ""olympiad"": 0.2338, ""extracurricular"": 0.0649, ""essay"": 0.1169}",industry,True,Our mission is to empower talented individuals from Africa pursuing excellence in medicine.,We value students who show leadership potential and dedication to sustainable agriculture.,True,True,False,True,1194.47,True,3
SCH_000649,India Physics Scholarship,"[""singapore"", ""south_korea"", ""china"", ""argentina"", ""indonesia""]",17,22,"[""high_school"", ""bachelors""]","[""social_studies""]","[""physics"", ""chemistry""]",private_a,60.6,72.0,"[{""test_type"": ""hsk"", ""min_score"": 60, ""is_mandatory"": true}]",False,low,india,asia,"{""academic"": 0.3381, ""leadership"": 0.1655, ""olympiad"": 0.259, ""extracurricular"": 0.1295, ""essay"": 0.1079}",entrepreneurship,False,Our mission is to empower talented individuals from Asia pursuing excellence in physics.,We value students who show leadership potential and dedication to cybersecurity.,True,False,False,False,786.49,False,1
SCH_000650,Usa Mathematics Scholarship,"[""south_africa"", ""canada""]",16,21,"[""high_school""]","[""science""]","[""mathematics"", ""business"", ""physics"", ""computer_science""]",public_a,56.6,71.4,"[{""test_type"": ""topik"", ""min_score"": 150, ""is_mandatory"": true}]",False,low,usa,north_america,"{""academic"": 0.3652, ""leadership"": 0.0783, ""olympiad"": 0.1739, ""extracurricular"": 0.1478, ""essay"": 0.2348}",public_service,False,Our mission is to empower talented individuals from North_america pursuing excellence in mathematics.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,False,False,824.43,True,2
SCH_000651,South Korea Chemistry Scholarship,"[""canada"", ""australia"", ""singapore"", ""indonesia"", ""south_korea"", ""brazil"", ""india""]",16,20,"[""high_school"", ""bachelors""]","[""social_studies""]","[""chemistry""]",public_a,71.8,64.1,"[{""test_type"": ""jlpt"", ""min_score"": 40, ""is_mandatory"": true}]",True,low,south_korea,asia,"{""academic"": 0.2234, ""leadership"": 0.0957, ""olympiad"": 0.1596, ""extracurricular"": 0.2979, ""essay"": 0.2234}",ngo_npo,False,We seek to support outstanding students in chemistry who demonstrate commitment to knowledge advancement.,We value students who show leadership potential and dedication to genomic research.,True,True,False,False,1285.01,True,2
SCH_000652,Usa Medicine Scholarship,"[""south_korea"", ""thailand"", ""india"", ""switzerland""]",17,22,"[""high_school"", ""bachelors""]","[""religion"", ""vocational""]","[""medicine""]",public_a,69.7,74.4,"[{""test_type"": ""toefl"", ""min_score"": 104.6, ""is_mandatory"": false}]",False,low,usa,north_america,"{""academic"": 0.5062, ""leadership"": 0.0617, ""olympiad"": 0.1481, ""extracurricular"": 0.0864, ""essay"": 0.1975}",ngo_npo,True,We seek to support outstanding students in medicine who demonstrate commitment to innovation.,Ideal candidates demonstrate excellence in medicine and commitment to technological advancement.,True,False,False,True,1850.37,False,2
SCH_000653,Indonesia Medicine Scholarship,"[""argentina"", ""canada"", ""chile""]",17,21,"[""high_school""]","[""religion""]","[""medicine""]",public_a,68.9,63.3,"[{""test_type"": ""ielts"", ""min_score"": 7.3, ""is_mandatory"": true}]",False,low,indonesia,asia,"{""academic"": 0.2868, ""leadership"": 0.1544, ""olympiad"": 0.2941, ""extracurricular"": 0.1618, ""essay"": 0.1029}",industry,True,Our mission is to empower talented individuals from Asia pursuing excellence in medicine.,We value students who show leadership potential and dedication to genomic research.,True,False,True,False,661.94,False,2
SCH_000654,Egypt Medicine Scholarship,"[""argentina"", ""chile"", ""philippines"", ""sweden"", ""usa""]",17,21,"[""high_school""]","[""science"", ""religion""]","[""medicine""]",excellence,69.4,65.6,[],False,middle,egypt,africa,"{""academic"": 0.4211, ""leadership"": 0.1842, ""olympiad"": 0.114, ""extracurricular"": 0.1491, ""essay"": 0.1316}",entrepreneurship,False,We seek to support outstanding students in medicine who demonstrate commitment to knowledge advancement.,We are looking for candidates with strong academic records and proven research experience.,True,True,True,True,1623.67,True,4
SCH_000655,Brazil Mathematics Scholarship,"[""philippines"", ""indonesia"", ""nigeria"", ""south_korea"", ""france"", ""germany""]",17,20,"[""high_school"", ""bachelors""]","[""social_studies"", ""vocational""]","[""mathematics"", ""arts_humanities""]",public_a,68.2,65.7,"[{""test_type"": ""ielts"", ""min_score"": 7.7, ""is_mandatory"": false}]",False,upper_middle,brazil,south_america,"{""academic"": 0.2696, ""leadership"": 0.1304, ""olympiad"": 0.1478, ""extracurricular"": 0.2174, ""essay"": 0.2348}",government,False,We seek to support outstanding students in mathematics who demonstrate commitment to societal impact.,We value students who show leadership potential and dedication to financial technology.,True,True,True,False,703.89,True,3
SCH_000656,Malaysia Physics Scholarship,"[""usa"", ""malaysia"", ""singapore"", ""switzerland"", ""vietnam"", ""germany"", ""south_korea""]",16,20,"[""high_school""]","[""languages"", ""science""]","[""physics"", ""education""]",private_a,55.2,68.9,"[{""test_type"": ""ielts"", ""min_score"": 6.4, ""is_mandatory"": true}]",False,upper_middle,malaysia,asia,"{""academic"": 0.2427, ""leadership"": 0.2524, ""olympiad"": 0.1068, ""extracurricular"": 0.2427, ""essay"": 0.1553}",government,False,Our mission is to empower talented individuals from Asia pursuing excellence in physics.,Ideal candidates demonstrate excellence in physics and commitment to community service.,True,False,True,True,187.63,False,3
SCH_000657,France Medicine Scholarship,"[""netherlands"", ""thailand"", ""brazil"", ""vietnam"", ""sweden""]",17,20,"[""high_school"", ""bachelors""]","[""languages""]","[""medicine"", ""education""]",public_a,67.8,64.3,"[{""test_type"": ""ielts"", ""min_score"": 6.5, ""is_mandatory"": false}]",False,low,france,europe,"{""academic"": 0.2673, ""leadership"": 0.0594, ""olympiad"": 0.3663, ""extracurricular"": 0.0891, ""essay"": 0.2178}",,False,We seek to support outstanding students in medicine who demonstrate commitment to societal impact.,Ideal candidates demonstrate excellence in medicine and commitment to technological advancement.,True,True,False,True,1629.46,True,3
SCH_000658,Brazil Law Scholarship,"[""south_korea"", ""philippines"", ""japan"", ""canada"", ""uk""]",17,22,"[""high_school"", ""bachelors""]","[""languages""]","[""law"", ""computer_science""]",accredited_b,71.5,76.2,"[{""test_type"": ""delf"", ""min_score"": 40, ""is_mandatory"": false}]",True,upper_middle,brazil,south_america,"{""academic"": 0.2313, ""leadership"": 0.2015, ""olympiad"": 0.2239, ""extracurricular"": 0.1791, ""essay"": 0.1642}",ngo_npo,False,We seek to support outstanding students in law who demonstrate commitment to societal impact.,We value students who show leadership potential and dedication to public health policy.,True,False,False,True,1047.42,False,2
SCH_000659,Chile Economics Scholarship,"[""uk"", ""brazil"", ""kenya"", ""nigeria"", ""philippines""]",17,21,"[""high_school""]","[""science"", ""social_studies""]","[""economics"", ""computer_science"", ""law""]",accredited_b,75.3,79.2,"[{""test_type"": ""toefl"", ""min_score"": 91.0, ""is_mandatory"": true}]",False,upper_middle,chile,south_america,"{""academic"": 0.3375, ""leadership"": 0.2875, ""olympiad"": 0.15, ""extracurricular"": 0.125, ""essay"": 0.1}",,False,We seek to support outstanding students in economics who demonstrate commitment to innovation.,We are looking for candidates with strong academic records and proven research experience.,True,True,True,False,1098.43,True,3
SCH_000660,Chile Education Scholarship,"[""usa"", ""kenya"", ""thailand""]",15,18,"[""high_school""]","[""vocational""]","[""education"", ""arts_humanities"", ""law""]",private_a,80.4,58.3,"[{""test_type"": ""toefl"", ""min_score"": 92.6, ""is_mandatory"": false}]",True,upper_middle,chile,south_america,"{""academic"": 0.3, ""leadership"": 0.2182, ""olympiad"": 0.2909, ""extracurricular"": 0.1091, ""essay"": 0.0818}",industry,False,Our mission is to empower talented individuals from South_america pursuing excellence in education.,We are looking for candidates with strong academic records and proven research experience.,True,True,False,True,530.31,True,3
SCH_000661,Morocco Social Sciences Scholarship,"[""egypt"", ""morocco"", ""chile"", ""sweden"", ""usa"", ""france"", ""uk""]",15,18,"[""high_school"", ""bachelors""]","[""vocational""]","[""social_sciences"", ""biology"", ""mathematics"", ""chemistry""]",excellence,81.4,59.0,"[{""test_type"": ""ielts"", ""min_score"": 7.9, ""is_mandatory"": true}]",False,upper_middle,morocco,africa,"{""academic"": 0.2977, ""leadership"": 0.1832, ""olympiad"": 0.3053, ""extracurricular"": 0.1527, ""essay"": 0.0611}",entrepreneurship,True,This scholarship aims to nurture future leaders in social_sciences with a passion for financial technology.,We are looking for candidates with strong academic records and proven research experience.,True,True,False,False,475.7,True,2
SCH_000662,Sweden Mathematics Scholarship,"[""germany"", ""japan"", ""australia""]",15,20,"[""high_school""]","[""religion""]","[""mathematics"", ""biology""]",excellence,70.8,58.3,"[{""test_type"": ""jlpt"", ""min_score"": 60, ""is_mandatory"": true}]",False,low,sweden,europe,"{""academic"": 0.2137, ""leadership"": 0.2137, ""olympiad"": 0.2443, ""extracurricular"": 0.1603, ""essay"": 0.1679}",academic,False,Our mission is to empower talented individuals from Europe pursuing excellence in mathematics.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,False,1484.24,True,3
SCH_000663,Morocco Physics Scholarship,"[""germany"", ""south_africa""]",15,20,"[""high_school"", ""bachelors""]","[""vocational"", ""social_studies""]","[""physics""]",private_a,59.8,71.2,"[{""test_type"": ""hsk"", ""min_score"": 80, ""is_mandatory"": false}]",True,middle,morocco,africa,"{""academic"": 0.2764, ""leadership"": 0.1951, ""olympiad"": 0.3089, ""extracurricular"": 0.0976, ""essay"": 0.122}",public_service,False,This scholarship aims to nurture future leaders in physics with a passion for education reform.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,False,1816.85,True,3
SCH_000664,Argentina Social Sciences Scholarship,"[""vietnam"", ""philippines"", ""brazil"", ""new_zealand"", ""egypt"", ""malaysia""]",17,21,"[""high_school"", ""bachelors""]","[""science""]","[""social_sciences"", ""law"", ""chemistry"", ""medicine""]",excellence,62.5,53.8,"[{""test_type"": ""ielts"", ""min_score"": 7.2, ""is_mandatory"": true}]",False,very_low,argentina,south_america,"{""academic"": 0.2529, ""leadership"": 0.1724, ""olympiad"": 0.1954, ""extracurricular"": 0.2644, ""essay"": 0.1149}",public_service,False,This scholarship aims to nurture future leaders in social_sciences with a passion for renewable energy systems.,Ideal candidates demonstrate excellence in social_sciences and commitment to community service.,True,False,True,True,1574.72,False,3
SCH_000665,Japan Economics Scholarship,"[""chile"", ""morocco"", ""switzerland"", ""australia"", ""thailand""]",16,20,"[""high_school"", ""bachelors""]","[""languages""]","[""economics"", ""chemistry"", ""law""]",private_a,60.0,75.6,"[{""test_type"": ""topik"", ""min_score"": 200, ""is_mandatory"": false}]",False,low,japan,asia,"{""academic"": 0.2264, ""leadership"": 0.0472, ""olympiad"": 0.3208, ""extracurricular"": 0.1321, ""essay"": 0.2736}",,False,Our mission is to empower talented individuals from Asia pursuing excellence in economics.,We are looking for candidates with strong academic records and proven research experience.,True,True,False,False,535.89,True,2
SCH_000666,Germany Medicine Scholarship,"[""kenya"", ""morocco""]",17,22,"[""high_school"", ""bachelors""]","[""languages""]","[""medicine"", ""education""]",public_a,72.9,51.8,"[{""test_type"": ""ielts"", ""min_score"": 7.7, ""is_mandatory"": false}]",False,very_low,germany,europe,"{""academic"": 0.2857, ""leadership"": 0.2381, ""olympiad"": 0.1786, ""extracurricular"": 0.2262, ""essay"": 0.0714}",,False,We seek to support outstanding students in medicine who demonstrate commitment to innovation.,Ideal candidates demonstrate excellence in medicine and commitment to community service.,True,False,True,False,613.27,False,2
SCH_000667,New Zealand Engineering Scholarship,"[""malaysia"", ""indonesia"", ""japan"", ""france"", ""morocco""]",16,21,"[""high_school"", ""bachelors""]","[""science""]","[""engineering"", ""mathematics"", ""education""]",accredited_b,68.1,68.4,[],False,upper_middle,new_zealand,oceania,"{""academic"": 0.3153, ""leadership"": 0.0991, ""olympiad"": 0.1802, ""extracurricular"": 0.2252, ""essay"": 0.1802}",,False,We seek to support outstanding students in engineering who demonstrate commitment to knowledge advancement.,We are looking for candidates with strong academic records and proven research experience.,True,True,True,False,632.37,True,3
SCH_000668,Egypt Medicine Scholarship,"[""usa"", ""germany"", ""malaysia"", ""south_korea"", ""philippines"", ""france""]",16,20,"[""high_school"", ""bachelors""]","[""science"", ""vocational""]","[""medicine"", ""business""]",public_a,64.5,57.4,"[{""test_type"": ""toefl"", ""min_score"": 107.8, ""is_mandatory"": false}]",False,upper_middle,egypt,africa,"{""academic"": 0.3796, ""leadership"": 0.0926, ""olympiad"": 0.3056, ""extracurricular"": 0.1019, ""essay"": 0.1204}",government,False,This scholarship aims to nurture future leaders in medicine with a passion for genomic research.,We are looking for candidates with strong academic records and proven leadership experience.,True,False,True,False,724.95,False,2
SCH_000669,Malaysia Chemistry Scholarship,"[""south_korea"", ""chile""]",17,20,"[""high_school""]","[""religion""]","[""chemistry""]",private_a,58.2,53.7,[],False,upper_middle,malaysia,asia,"{""academic"": 0.2397, ""leadership"": 0.1901, ""olympiad"": 0.3223, ""extracurricular"": 0.1653, ""essay"": 0.0826}",government,False,We seek to support outstanding students in chemistry who demonstrate commitment to innovation.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,True,1490.05,True,4
SCH_000670,China Business Scholarship,"[""indonesia"", ""singapore"", ""vietnam"", ""argentina"", ""china"", ""philippines"", ""india""]",15,18,"[""high_school""]","[""religion"", ""science""]","[""business"", ""physics"", ""social_sciences"", ""law""]",excellence,77.0,78.1,"[{""test_type"": ""delf"", ""min_score"": 40, ""is_mandatory"": true}]",True,very_low,china,asia,"{""academic"": 0.2624, ""leadership"": 0.1773, ""olympiad"": 0.2624, ""extracurricular"": 0.1631, ""essay"": 0.1348}",government,False,This scholarship aims to nurture future leaders in business with a passion for human-computer interaction.,We value students who show leadership potential and dedication to human-computer interaction.,False,False,True,False,1194.68,False,1
SCH_000671,Usa Chemistry Scholarship,"[""malaysia"", ""philippines"", ""china"", ""chile""]",17,21,"[""high_school"", ""bachelors""]","[""religion""]","[""chemistry"", ""business""]",private_a,58.5,66.2,"[{""test_type"": ""ielts"", ""min_score"": 8.0, ""is_mandatory"": true}]",True,upper_middle,usa,north_america,"{""academic"": 0.434, ""leadership"": 0.2358, ""olympiad"": 0.0943, ""extracurricular"": 0.1792, ""essay"": 0.0566}",,False,We seek to support outstanding students in chemistry who demonstrate commitment to knowledge advancement.,Ideal candidates demonstrate excellence in chemistry and commitment to community service.,True,True,False,False,547.09,True,2
SCH_000672,Usa Education Scholarship,"[""japan"", ""malaysia"", ""uk""]",17,21,"[""high_school""]","[""religion""]","[""education"", ""computer_science""]",public_a,62.0,69.1,[],True,low,usa,north_america,"{""academic"": 0.25, ""leadership"": 0.1786, ""olympiad"": 0.131, ""extracurricular"": 0.1429, ""essay"": 0.2976}",,False,This scholarship aims to nurture future leaders in education with a passion for machine learning.,We are looking for candidates with strong academic records and proven research experience.,True,True,False,False,488.1,True,2
SCH_000673,Usa Arts Humanities Scholarship,"[""germany"", ""japan""]",16,19,"[""high_school"", ""bachelors""]","[""languages"", ""vocational""]","[""arts_humanities"", ""mathematics"", ""social_sciences"", ""economics""]",excellence,80.0,54.0,"[{""test_type"": ""toefl"", ""min_score"": 108.4, ""is_mandatory"": true}]",False,low,usa,north_america,"{""academic"": 0.3222, ""leadership"": 0.3222, ""olympiad"": 0.2111, ""extracurricular"": 0.0778, ""essay"": 0.0667}",public_service,False,This scholarship aims to nurture future leaders in arts_humanities with a passion for quantum computing.,We are looking for candidates with strong academic records and proven research experience.,True,True,True,False,1498.0,True,3
